mode,phase,run,case,sha,binary_sha256,frames,setup_ms,p50_ms,p95_ms,p99_ms,max_ms,over_33,over_100,longest_over_33,setup_records,setup_proxies,setup_tracked_identities,setup_stress_mode,records_first,records_last,records_minimum,records_maximum,proxies_first,proxies_last,proxies_minimum,proxies_maximum,caps_first,caps_last,caps_minimum,caps_maximum,textures_first,textures_last,textures_minimum,textures_maximum,mids_first,mids_last,mids_minimum,mids_maximum,fine_bytes_first,fine_bytes_last,fine_bytes_minimum,fine_bytes_maximum,working_set_first,working_set_last,working_set_minimum,working_set_maximum,uobjects_first,uobjects_last,uobjects_minimum,uobjects_maximum,rhi_texture_bytes_first,rhi_texture_bytes_last,rhi_texture_bytes_maximum,engine_game_ms_p50_ms,engine_game_ms_p95_ms,engine_game_ms_p99_ms,engine_game_ms_max_ms,engine_render_ms_p50_ms,engine_render_ms_p95_ms,engine_render_ms_p99_ms,engine_render_ms_max_ms,engine_rhi_ms_p50_ms,engine_rhi_ms_p95_ms,engine_rhi_ms_p99_ms,engine_rhi_ms_max_ms,engine_gpu_ms_p50_ms,engine_gpu_ms_p95_ms,engine_gpu_ms_p99_ms,engine_gpu_ms_max_ms,engine_game_wait_ms_p50_ms,engine_game_wait_ms_p95_ms,engine_game_wait_ms_p99_ms,engine_game_wait_ms_max_ms,engine_render_wait_ms_p50_ms,engine_render_wait_ms_p95_ms,engine_render_wait_ms_p99_ms,engine_render_wait_ms_max_ms,engine_present_ms_p50_ms,engine_present_ms_p95_ms,engine_present_ms_p99_ms,engine_present_ms_max_ms,gray_stage_current_reveal_us_p50_us,gray_stage_current_reveal_us_p95_us,gray_stage_current_reveal_us_p99_us,gray_stage_current_reveal_us_max_us,gray_stage_historical_us_p50_us,gray_stage_historical_us_p95_us,gray_stage_historical_us_p99_us,gray_stage_historical_us_max_us,gray_stage_coverage_us_p50_us,gray_stage_coverage_us_p95_us,gray_stage_coverage_us_p99_us,gray_stage_coverage_us_max_us,gray_stage_occupancy_us_p50_us,gray_stage_occupancy_us_p95_us,gray_stage_occupancy_us_p99_us,gray_stage_occupancy_us_max_us,gray_stage_ownership_us_p50_us,gray_stage_ownership_us_p95_us,gray_stage_ownership_us_p99_us,gray_stage_ownership_us_max_us,gray_stage_texture_us_p50_us,gray_stage_texture_us_p95_us,gray_stage_texture_us_p99_us,gray_stage_texture_us_max_us,gray_stage_cap_us_p50_us,gray_stage_cap_us_p95_us,gray_stage_cap_us_p99_us,gray_stage_cap_us_max_us,gray_stage_refresh_us_p50_us,gray_stage_refresh_us_p95_us,gray_stage_refresh_us_p99_us,gray_stage_refresh_us_max_us,gray_memory_p95_ms
Standalone,after,After_Standalone_03,SameIdentity64,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,196.77450000017416,24.084699998638825,28.17479999976058,31.440499999007443,874.1104000000632,1,1,1,65,65,8,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3326820352,3329089536,3326799872,3329089536,58883,58883,58883,58883,1970438144,1970438144,1970438144,12.6114,17.7124,18.775,862.4421,24.0563,26.1455,27.6629,28.3208,2.9832,3.2671,3.5878,4.2448,15.957,18.1541,18.9881,21.0126,8.84,14.4911,15.1886,17.4229,0.0091,0.0186,7.0706,12.0095,0.009,0.0179,0.0236,0.0626,119.3,154.3,172.8,189.2,0.3,0.6,0.8,644235.6,73.6,89.9,103.6,1736.8,0.0,0.0,0.0,10444.9,0.0,0.0,0.0,518145.6,0.0,0.0,0.0,8717.7,0.0,0.0,0.0,88363.5,0.0,0.0,0.0,0.0,0.21669999999999998
Standalone,after,After_Standalone_03,Distributed184,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,546.3366000003589,23.908299999675364,29.10660000088683,32.008199999836506,2479.8224999995,3,1,1,185,185,10,6,121,121,121,121,121,121,121,121,121,121,121,121,122,122,122,122,361,361,361,361,44966912,44966912,44966912,44966912,3487019008,3476307968,3476062208,3488727040,61805,61805,61805,61805,1993818112,1959440384,1993818112,12.6858,17.605,19.3138,2460.4141,24.1716,26.1178,29.1525,39.1649,2.9922,3.3699,4.0885,6.3304,16.0997,18.339,26.5218,31.6192,8.703,14.1537,15.7189,24.1254,0.0092,0.0193,10.0899,20.4295,0.0092,0.0183,0.0243,0.0533,119.6,160.8,178.8,285.9,0.4,0.7,0.8,1873339.9,74.0,95.7,117.7,6815.1,0.0,0.0,0.0,85294.8,0.0,0.0,0.0,1462915.6,0.0,0.0,0.0,28172.6,0.0,0.0,0.0,252853.5,0.0,0.0,0.0,0.0,0.2366
Standalone,after,After_Standalone_03,FastSweep90,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,180,195.1771000003646,21.81389999896055,28.267400000913767,30.449700001554447,516.0101000001305,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3476537344,3479670784,3476537344,3479687168,61805,61805,61805,61805,1967304704,1967304704,1967304704,10.2454,16.2534,21.4574,519.4657,22.7701,24.9626,28.5674,32.1133,2.6892,3.0198,3.6749,4.3784,14.8409,18.5043,19.0598,20.5607,9.5012,16.5763,18.9513,19.7291,0.0087,0.0178,2.6974,17.9133,0.0087,0.0165,0.0183,0.0192,48.7,68.0,133.9,136.7,0.5,0.8,0.9,286471.8,0.0,0.0,89.1,1545.2,0.0,0.0,0.0,9963.1,0.0,0.0,0.0,229189.2,0.0,0.0,0.0,7516.4,0.0,0.0,0.0,23335.0,0.0,0.0,0.0,0.0,0.14809999999999998
Standalone,after,After_Standalone_03,FastSweep160,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,180,220.32500000022992,21.556800000325893,28.491200000644312,31.522900000709342,537.8541999998561,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3479863296,3483451392,3479863296,3483451392,61805,61805,61805,61805,1975169024,1975169024,1975169024,9.9658,16.2806,17.907,517.076,22.9002,25.3817,26.8034,26.8968,2.6822,2.9685,3.1867,4.4929,14.735,18.4903,19.258,19.258,10.2169,18.0435,20.9186,23.6036,0.0088,0.0172,11.5856,11.5856,0.0086,0.0163,0.018,0.0213,48.2,65.8,131.5,138.3,0.5,0.8,0.9,282424.4,0.0,0.0,83.7,1517.8,0.0,0.0,0.0,9615.7,0.0,0.0,0.0,227041.5,0.0,0.0,0.0,7421.5,0.0,0.0,0.0,22674.5,0.0,0.0,0.0,0.0,0.1591
Standalone,after,After_Standalone_03,StationaryStop,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,4.361299999800394,22.173000001203036,27.90869999989809,30.355799999597366,33.03799999957846,1,0,1,1,1,7,0,2,2,2,2,2,2,2,2,1,1,1,1,6,6,6,6,4,4,4,4,3809280,5062656,3809280,5062656,3483586560,3485122560,3483586560,3485122560,61805,61805,61805,61805,1975169024,1975574528,1975574528,10.6006,16.2332,18.2684,34.3171,23.0847,25.5067,26.5639,28.3787,2.8606,3.1984,3.6677,4.3583,15.0555,18.6605,19.1332,21.4868,9.3778,17.3084,18.6512,20.4847,0.009,0.0187,0.0222,0.0543,0.009,0.0187,0.0222,0.0543,60.5,90.2,143.6,4446.1,13.8,1376.2,2739.0,3219.0,12.5,18.1,205.0,315.9,4.1,1019.3,1793.4,2495.5,0.9,183.8,373.2,408.9,0.0,0.0,0.0,663.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.8709
Standalone,after,After_Standalone_03,LongRepeatDistributed,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,1800,607.2725999983959,24.111700000503333,27.910599999813712,31.106500000532833,2519.548300000679,6,1,2,186,186,10,6,122,122,122,122,122,122,122,122,121,121,121,121,126,126,126,126,364,364,364,364,46220288,46220288,46220288,46220288,3506642944,3507159040,3490631680,3507408896,61805,61805,61805,61805,1998954496,1959845888,1998954496,12.5724,17.6871,19.0001,2462.1997,24.128,26.1354,26.9176,42.6399,2.9829,3.2736,3.5036,5.9552,16.0464,18.2811,19.4206,29.8545,8.7421,14.2319,14.9049,60.4208,0.0092,0.0182,0.0244,22.8653,0.0091,0.0181,0.0221,0.1186,122.1,164.8,192.6,290.5,0.4,0.7,0.8,1851073.7,75.0,109.4,127.9,6235.4,0.0,0.0,0.0,77124.5,0.0,0.0,0.0,1463084.2,0.0,0.0,0.0,22273.4,0.0,0.0,0.0,249432.3,0.0,0.0,0.0,0.0,0.2414
Standalone,after,After_Standalone_03,ActualNewKnowledge,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,7.7509000002464745,21.841900001163594,28.108099999371916,40.27709999900253,50.1179000002594,4,0,1,1,1,7,0,2,7,2,7,2,7,2,7,1,1,1,1,6,11,6,11,4,19,4,19,3809280,11329536,3809280,11329536,3505553408,3510255616,3505553408,3510255616,61805,61805,61805,61805,1959845888,1962217472,1962217472,10.3952,17.7221,26.305,29.2923,22.903,25.627,27.2501,29.6659,2.8184,3.3696,3.6955,4.2952,15.2172,18.4234,19.0592,19.4478,9.3113,17.4821,19.3151,20.3558,0.0091,0.0174,0.0238,1.5954,0.009,0.0173,0.0208,0.0287,70.7,140.3,4511.6,4668.3,85.7,1424.3,4956.5,5711.3,0.0,205.3,847.9,1351.5,1.6,1107.9,3859.8,4417.7,1.0,8.7,380.2,406.0,0.0,0.0,666.9,675.6,0.0,0.4,0.6,0.7,0.0,0.0,0.0,0.0,3.2798000000000003
Standalone,after,After_Standalone_04,Empty,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,240,0.12000000060652383,24.227199999586446,27.841899998747976,30.067800000324496,31.103199999051867,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210174464,3227594752,3210174464,3227594752,53499,53499,53499,53499,1934905344,1934897152,1934905344,12.5061,17.4151,18.6518,20.2859,24.2121,26.5067,29.0504,29.8632,2.9857,3.5566,3.829,3.8701,16.0668,18.3661,20.1968,20.4368,8.9012,14.3248,15.0431,17.9388,0.0086,0.0178,0.0213,0.0361,0.0086,0.0178,0.0213,0.0361,118.1,166.3,191.1,258.5,0.3,0.5,0.7,0.8,72.9,102.2,126.5,212.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174
Standalone,after,After_Standalone_04,OneWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,300,2.019800000198302,24.142999998730375,27.779899999586632,31.24519999983022,35.76710000015737,1,0,1,0,0,8,1,1,1,1,2,1,1,1,1,0,0,0,0,4,7,4,7,3,3,3,3,0,235520,0,235520,3228372992,3166523392,3166523392,3232157696,53652,53658,53652,53658,1934974976,1935175680,1935175680,12.8204,18.0097,20.499,30.8833,24.1441,26.2471,27.1263,29.014,2.9361,3.1746,3.5053,5.1014,15.9859,17.9116,19.493,19.7132,8.5293,14.0218,14.6366,15.1203,0.0087,0.0177,0.0238,0.1797,0.0087,0.0177,0.0238,0.1797,139.7,232.1,788.7,11117.2,50.4,97.9,569.9,8196.0,97.3,123.3,169.0,833.6,0.4,2.9,56.6,314.4,0.5,1.0,76.3,1109.8,0.0,99.2,128.4,138.9,0.1,0.3,0.4,0.5,0.0,0.0,0.0,0.0,0.43019999999999997
Standalone,after,After_Standalone_04,EightWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,300,12.529300000096555,24.517500000001746,30.12520000083896,47.24220000025525,49.42800000026182,7,0,1,0,0,15,2,8,8,8,9,8,8,8,8,0,0,0,0,32,56,32,56,24,24,24,24,0,1884160,0,1884160,3167391744,3183710208,3167391744,3183710208,54178,54226,54178,54226,1935175680,1937403904,1937403904,13.6628,21.8361,25.6945,34.5791,24.8615,26.9224,27.8642,28.6214,3.0173,3.3589,3.9972,5.4627,16.2344,18.4577,20.0331,20.3612,8.5,14.2722,15.2779,15.6136,0.0087,0.0172,0.0281,0.0619,0.0087,0.0172,0.0281,0.0619,246.9,867.7,1975.1,3311.9,360.1,6633.1,9724.4,9946.8,277.2,673.1,825.2,920.6,1.9,65.0,610.1,635.6,1.0,447.5,1731.3,2033.0,0.0,281.7,336.7,354.7,0.2,0.7,1.0,1.2,0.0,0.0,0.0,0.0,8.1185
Standalone,after,After_Standalone_04,ThirtyTwoWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,52.47640000015963,23.78810000118392,36.83160000036878,50.72250000011991,85.63519999916025,30,0,3,0,0,39,3,31,27,27,33,27,27,27,27,0,0,0,0,120,198,120,198,81,81,81,81,0,6359040,0,6359040,3187523584,3210743808,3187523584,3210743808,56235,56391,56235,56391,1940307968,1945526272,1945526272,17.3808,33.767,45.3542,83.3107,23.4676,26.5469,27.4814,30.3589,3.1013,3.5249,3.7588,4.7771,16.3807,18.6502,20.1496,20.7221,5.5796,12.7824,13.9958,15.5595,0.0114,13.1719,24.5165,29.5502,0.0092,0.0181,0.0236,0.0358,966.6,3330.2,4915.7,14313.5,1210.1,11047.0,17624.0,29719.6,786.8,1336.9,1876.0,2585.8,5.0,203.4,278.4,4032.3,2.0,1335.5,2286.2,4189.3,0.0,950.8,1101.8,1844.8,0.4,1.5,1.8,2.4,0.0,0.0,0.0,0.0,17.2501
Standalone,after,After_Standalone_04,PartialNewThenRepeat,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,4.891799999313662,21.858199999769568,28.433199999199132,42.13680000066233,48.37459999907878,10,0,1,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,3809280,0,3809280,3229421568,3231068160,3221254144,3231068160,56449,56449,56449,56449,1954832384,1954832384,1954832384,11.1822,18.963,37.8896,40.6134,22.7415,25.0164,26.0718,27.1403,2.7139,3.1615,3.2843,3.9792,14.8699,17.9179,19.6258,23.4924,8.2262,16.4264,18.0736,19.8631,0.0085,0.0173,4.9913,14.7656,0.0085,0.0171,0.0187,0.0253,85.0,5295.2,12898.1,17657.4,65.0,100.8,4921.7,11206.7,0.0,215.2,468.6,510.3,0.7,1.6,8.6,4787.4,0.6,1.1,1.5,1241.7,0.0,0.0,1973.3,2300.9,0.0,440.9,11254.6,11953.2,0.0,0.0,0.0,0.0,5.355600000000001
Standalone,after,After_Standalone_04,Overlap64,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,177.60760000055598,23.88950000022305,28.83530000144674,30.895500000042375,490.13790000026347,2,1,2,65,65,15,4,65,1,1,65,65,1,1,65,65,1,1,65,66,2,2,66,193,1,1,193,25026560,3809280,3809280,25026560,3293806592,3294568448,3293806592,3294621696,57841,57841,57841,57841,1962696704,1962696704,1962696704,12.5075,17.2646,18.86,493.2563,24.1392,25.8247,26.916,28.2076,2.9461,3.2738,3.4843,4.7293,16.0028,18.0905,19.3036,19.8309,8.5176,14.1978,14.8052,15.2634,0.0093,0.0187,4.234,435.0949,0.0093,0.0176,0.0309,0.0698,120.3,157.6,176.1,299.5,0.5,0.8,0.9,281228.6,74.2,93.0,121.6,2425.8,0.0,0.0,0.0,9264.8,0.0,0.0,0.0,226255.8,0.0,0.0,0.0,7873.2,0.0,0.0,0.0,25033.3,0.0,0.0,0.0,0.0,0.24259999999999998
Standalone,after,After_Standalone_04,SameIdentity64,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,198.8535000000411,23.767300001054537,28.202900000906084,30.81489999931364,883.0257999998139,1,1,1,65,65,8,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3314593792,3315564544,3314593792,3315634176,58895,58895,58895,58895,1970839552,1970839552,1970839552,12.5408,17.7372,18.4391,872.789,23.8822,25.6681,26.0517,28.0777,2.9341,3.2418,3.3471,4.65,15.8287,17.6326,19.8233,20.4111,8.6107,13.9031,14.4433,14.7752,0.0092,0.0203,5.4829,15.0103,0.0092,0.0189,0.0248,0.0579,118.7,161.9,184.7,272.7,0.3,0.6,0.8,650328.4,73.5,90.9,112.4,1706.1,0.0,0.0,0.0,10669.8,0.0,0.0,0.0,520887.0,0.0,0.0,0.0,8138.6,0.0,0.0,0.0,91885.6,0.0,0.0,0.0,0.0,0.2214
Standalone,after,After_Standalone_04,Distributed184,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,601.5074999995704,24.234799999248935,29.373100000157137,35.601499999756925,2566.443799998524,5,1,1,185,185,10,6,121,121,121,121,121,121,121,121,121,121,121,121,122,122,122,122,361,361,361,361,44966912,44966912,44966912,44966912,3480580096,3465277440,3465125888,3482361856,61817,61817,61817,61817,1994219520,1959440384,1994219520,12.9553,18.2461,27.0774,2548.7815,24.221,26.0778,27.7986,35.4799,2.9588,3.374,3.7834,6.3698,15.8607,17.9798,30.4209,30.6024,8.5433,14.1855,14.8896,20.2541,0.0093,0.0223,18.2307,24.3336,0.0092,0.0181,0.0228,0.0574,119.4,159.7,183.2,248.2,0.4,0.6,0.8,1903784.4,73.6,95.9,114.0,6460.4,0.0,0.0,0.0,87091.8,0.0,0.0,0.0,1476366.8,0.0,0.0,0.0,23248.0,0.0,0.0,0.0,276590.0,0.0,0.0,0.0,0.0,0.2394
Standalone,after,After_Standalone_04,FastSweep90,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,180,186.72929999956978,21.47750000040105,27.448299999377923,29.983999998876243,503.55599999966216,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3465707520,3468292096,3465707520,3468292096,61817,61817,61817,61817,1967304704,1967304704,1967304704,10.2855,15.8726,16.9253,503.2034,22.3948,24.6126,25.2973,25.5454,2.6894,3.0825,3.69,4.2456,14.6555,18.1376,20.6961,20.6961,8.9923,17.5031,19.2405,19.4029,0.0098,0.0177,11.9781,11.9781,0.0097,0.0175,0.02,0.0434,48.8,65.1,130.1,130.4,0.5,0.8,0.9,282612.5,0.0,0.0,84.9,1514.0,0.0,0.0,0.0,9506.5,0.0,0.0,0.0,227744.5,0.0,0.0,0.0,7384.7,0.0,0.0,0.0,22430.6,0.0,0.0,0.0,0.0,0.1411
Standalone,after,After_Standalone_04,FastSweep160,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,180,207.5896999995166,21.643399999447865,27.835200000481564,32.098300000143354,527.4703000013687,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3468484608,3468656640,3468484608,3468656640,61817,61817,61817,61817,1975169024,1975169024,1975169024,10.4852,15.9825,16.4676,509.8607,22.0722,24.5252,27.1448,28.2163,2.7279,3.0684,3.2682,4.4699,14.6235,18.0246,18.1911,18.3568,9.3675,17.2737,19.2928,20.8964,0.0093,0.019,7.1928,11.9748,0.0091,0.0178,0.0201,0.0584,48.9,75.7,130.9,133.1,0.4,0.9,1.1,286881.1,0.0,0.0,84.0,1566.2,0.0,0.0,0.0,9817.2,0.0,0.0,0.0,230394.8,0.0,0.0,0.0,7587.3,0.0,0.0,0.0,23031.0,0.0,0.0,0.0,0.0,0.1724
Standalone,after,After_Standalone_04,StationaryStop,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,3.765900000871625,21.539899998970213,27.34749999945052,28.974100001505576,30.77579999990121,0,0,0,1,1,7,0,2,2,2,2,2,2,2,2,1,1,1,1,6,6,6,6,4,4,4,4,3809280,5062656,3809280,5062656,3468767232,3452940288,3450503168,3468886016,61817,61817,61817,61817,1975169024,1975574528,1975574528,10.2427,15.7826,18.5497,29.1896,22.4414,24.6342,25.3285,26.6209,2.7818,3.1191,3.4142,3.7957,14.8774,18.2873,18.7459,19.4663,9.9561,16.8015,18.961,20.2484,0.009,0.0176,0.0272,0.0745,0.009,0.0176,0.0272,0.0745,61.3,98.0,436.9,4509.2,14.0,1432.0,2584.5,2784.9,12.6,19.2,229.4,534.2,4.2,1047.6,1771.3,1937.8,0.9,193.6,360.1,412.6,0.0,0.0,0.0,679.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.8147
Standalone,after,After_Standalone_04,LongRepeatDistributed,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,1800,598.6656999994011,24.307899999257643,28.775899998436216,31.700800000180607,2538.3414999996603,7,1,2,186,186,10,6,122,122,122,122,122,122,122,122,121,121,121,121,126,126,126,126,364,364,364,364,46220288,46220288,46220288,46220288,3498651648,3495829504,3482128384,3499393024,61817,61817,61817,61817,1998954496,1959845888,1998954496,12.7801,18.0982,19.8036,2478.6924,24.2831,26.6606,27.8888,31.5305,2.9683,3.3096,3.7231,6.2349,16.0843,18.3012,19.5514,28.7533,8.7372,14.4336,15.5959,62.4481,0.0096,0.0194,0.0359,24.7968,0.0096,0.019,0.026,0.1779,118.8,158.2,190.2,323.7,0.4,0.7,0.8,1878330.9,72.7,91.7,109.4,6426.7,0.0,0.0,0.0,78180.2,0.0,0.0,0.0,1469949.2,0.0,0.0,0.0,22143.1,0.0,0.0,0.0,268269.9,0.0,0.0,0.0,0.0,0.2368
Standalone,after,After_Standalone_04,ActualNewKnowledge,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,7.293200000276556,22.03870000084862,29.296099999555736,34.15300000051502,36.54350000033446,5,0,1,1,1,7,0,2,7,2,7,2,7,2,7,1,1,1,1,6,11,6,11,4,19,4,19,3809280,11329536,3809280,11329536,3494182912,3496517632,3494182912,3496517632,61817,61817,61817,61817,1959845888,1962217472,1962217472,10.4111,18.0799,25.8497,32.9223,23.1669,26.7024,27.5705,28.3408,2.8191,3.2243,3.4249,3.7598,15.2312,18.4739,19.6864,20.1685,9.4867,18.1471,20.2554,21.3605,0.009,0.0176,0.0224,0.0259,0.009,0.0175,0.0219,0.0248,72.0,262.9,4528.0,4607.3,83.2,1621.9,5114.2,5641.3,0.0,250.2,738.1,835.2,1.6,1234.3,3851.3,4503.3,1.1,8.8,383.7,409.5,0.0,0.0,671.2,695.5,0.0,0.4,0.5,0.6,0.0,0.0,0.0,0.0,3.1752
